"","station_code","station_name","CityZH","Fenwei","Province","CityEN","designation","YRD","PRD","keyregion","GADM_ID_2","CityID","CityGADM","NAME_2","Lon","Lat","keyregion2018"
"746","1824A","<U+80BF><U+7624><U+533B><U+9662>","<U+5F00><U+5C01>",FALSE,"Henan","Kaifeng","26+2",FALSE,FALSE,"none",118,111,118,"Kaifeng",114.3389,34.7781,"2+26"
"747","1825A","<U+5987><U+5E7C><U+4FDD><U+5065><U+9662>","<U+5F00><U+5C01>",FALSE,"Henan","Kaifeng","26+2",FALSE,FALSE,"none",118,111,118,"Kaifeng",114.3733,34.7975,"2+26"
"748","1826A","<U+4E16><U+7EAA><U+661F><U+5E7C><U+513F><U+56ED>","<U+5F00><U+5C01>",FALSE,"Henan","Kaifeng","26+2",FALSE,FALSE,"none",118,111,118,"Kaifeng",114.2886,34.7967,"2+26"
"749","1827A","<U+5E02><U+76D1><U+6D4B><U+7AD9> ","<U+7126><U+4F5C>",FALSE,"Henan","Jiaozuo","26+2",FALSE,FALSE,"none",116,240,116,"Jiaozuo",113.261,35.235,"2+26"
"750","1828A","<U+5E02><U+73AF><U+4FDD><U+5C40> ","<U+7126><U+4F5C>",FALSE,"Henan","Jiaozuo","26+2",FALSE,FALSE,"none",116,240,116,"Jiaozuo",113.227,35.213,"2+26"
"751","1829A","<U+9AD8><U+65B0><U+533A><U+653F><U+5E9C>","<U+7126><U+4F5C>",FALSE,"Henan","Jiaozuo","26+2",FALSE,FALSE,"none",116,240,116,"Jiaozuo",113.2464,35.1764,"2+26"
"752","1830A","<U+5F71><U+89C6><U+57CE>","<U+7126><U+4F5C>",FALSE,"Henan","Jiaozuo","26+2",FALSE,FALSE,"none",116,240,116,"Jiaozuo",113.1992,35.259,"2+26"
"753","1831A","<U+9AD8><U+538B><U+5F00><U+5173><U+5382>","<U+5E73><U+9876><U+5C71>",FALSE,"Henan","Pingdingshan","neighbor1",FALSE,FALSE,"none",122,129,122,"Pingdingshan",113.3064,33.7214,NA
"754","1832A","<U+65B0><U+534E><U+65C5><U+9986>","<U+5E73><U+9876><U+5C71>",FALSE,"Henan","Pingdingshan","neighbor1",FALSE,FALSE,"none",122,129,122,"Pingdingshan",113.322,33.721,NA
"755","1833A","<U+89C4><U+5212><U+8BBE><U+8BA1><U+9662>","<U+5E73><U+9876><U+5C71>",FALSE,"Henan","Pingdingshan","neighbor1",FALSE,FALSE,"none",122,129,122,"Pingdingshan",113.292,33.739,NA
"756","1834A","<U+5E73><U+9876><U+5C71><U+5DE5><U+5B66><U+9662>","<U+5E73><U+9876><U+5C71>",FALSE,"Henan","Pingdingshan","neighbor1",FALSE,FALSE,"none",122,129,122,"Pingdingshan",113.182,33.737,NA
"757","1835A","<U+5E02><U+653F><U+5E9C>","<U+4E09><U+95E8><U+5CE1>",TRUE,"Henan","Sanmenxia","neighbor2",FALSE,FALSE,"Fenwei",124,18,124,"Sanmenxia",111.1928,34.7772,"Fenwei"
"758","1836A","<U+5F00><U+53D1><U+533A>","<U+4E09><U+95E8><U+5CE1>",TRUE,"Henan","Sanmenxia","neighbor2",FALSE,FALSE,"Fenwei",124,18,124,"Sanmenxia",111.158,34.794,"Fenwei"
"759","1837A","<U+4E8C>  <U+5370>","<U+4E09><U+95E8><U+5CE1>",TRUE,"Henan","Sanmenxia","neighbor2",FALSE,FALSE,"Fenwei",124,18,124,"Sanmenxia",111.1858,34.7917,"Fenwei"
"760","1838A","<U+98CE><U+666F><U+533A>","<U+4E09><U+95E8><U+5CE1>",TRUE,"Henan","Sanmenxia","neighbor2",FALSE,FALSE,"Fenwei",124,18,124,"Sanmenxia",111.1489,34.7997,"Fenwei"
"761","1839A","<U+56DB><U+96F6><U+4E09>","<U+5B9C><U+660C>",FALSE,"Hubei","Yichang","none",FALSE,FALSE,"none",148,72,148,"Yichang",111.3009,30.7157,NA
"762","1840A","<U+767D><U+9F99><U+5C97>","<U+5B9C><U+660C>",FALSE,"Hubei","Yichang","none",FALSE,FALSE,"none",148,72,148,"Yichang",111.2992,30.698,NA
"763","1841A","<U+4F0D><U+5BB6><U+5C97>","<U+5B9C><U+660C>",FALSE,"Hubei","Yichang","none",FALSE,FALSE,"none",148,72,148,"Yichang",111.3549,30.6463,NA
"764","1842A","<U+70B9><U+519B><U+533A>","<U+5B9C><U+660C>",FALSE,"Hubei","Yichang","none",FALSE,FALSE,"none",148,72,148,"Yichang",111.268,30.696,NA
"765","1843A","<U+5937><U+9675><U+533A>","<U+5B9C><U+660C>",FALSE,"Hubei","Yichang","none",FALSE,FALSE,"none",148,72,148,"Yichang",111.3296,30.7819,NA
"766","1844A","<U+5E02><U+56FE><U+4E66><U+9986>","<U+8346><U+5DDE>",FALSE,"Hubei","Jingzhou","none",FALSE,FALSE,"none",137,340,137,"Jingzhou",112.2551,30.3175,NA
"767","1845A","<U+5E02><U+59D4><U+515A><U+6821>","<U+8346><U+5DDE>",FALSE,"Hubei","Jingzhou","none",FALSE,FALSE,"none",137,340,137,"Jingzhou",112.2068,30.3515,NA
"768","1846A","<U+79D1><U+878D><U+73AF><U+4FDD>","<U+8346><U+5DDE>",FALSE,"Hubei","Jingzhou","none",FALSE,FALSE,"none",137,340,137,"Jingzhou",112.2887,30.3055,NA
"769","1847A","<U+5357><U+6E56><U+98CE><U+666F><U+533A>","<U+5CB3><U+9633>",FALSE,"Hunan","Yueyang","none",FALSE,FALSE,"none",160,133,160,"Yueyang",113.1094,29.3578,NA
"770","1848A","<U+57CE><U+9675><U+77F6>","<U+5CB3><U+9633>",FALSE,"Hunan","Yueyang","none",FALSE,FALSE,"none",160,133,160,"Yueyang",113.1493,29.4251,NA
"771","1849A","<U+5F00><U+53D1><U+533A>","<U+5CB3><U+9633>",FALSE,"Hunan","Yueyang","none",FALSE,FALSE,"none",160,133,160,"Yueyang",113.1772,29.3678,NA
"772","1850A","<U+4E91><U+6EAA><U+533A>","<U+5CB3><U+9633>",FALSE,"Hunan","Yueyang","none",FALSE,FALSE,"none",160,133,160,"Yueyang",113.2621,29.4758,NA
"773","1851A","<U+541B><U+5C71><U+533A>","<U+5CB3><U+9633>",FALSE,"Hunan","Yueyang","none",FALSE,FALSE,"none",160,133,160,"Yueyang",112.9943,29.4402,NA
"774","1852A","<U+91D1><U+51E4><U+6C34><U+5E93>","<U+5CB3><U+9633>",FALSE,"Hunan","Yueyang","none",FALSE,FALSE,"none",160,133,160,"Yueyang",113.2117,29.355,NA
"775","1853A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+5E38><U+5FB7>",FALSE,"Hunan","Changde","none",FALSE,FALSE,"none",149,14,149,"Changde",111.7044,29.0244,NA
"776","1854A","<U+5E02><U+4E8C><U+4E2D>","<U+5E38><U+5FB7>",FALSE,"Hunan","Changde","none",FALSE,FALSE,"none",149,14,149,"Changde",111.6975,28.9703,NA
"777","1855A","<U+9F0E><U+57CE><U+533A><U+73AF><U+4FDD><U+5C40>","<U+5E38><U+5FB7>",FALSE,"Hunan","Changde","none",FALSE,FALSE,"none",149,14,149,"Changde",111.6753,29.0239,NA
"778","1856A","<U+5E02><U+6280><U+672F><U+76D1><U+7763><U+5C40>","<U+5E38><U+5FB7>",FALSE,"Hunan","Changde","none",FALSE,FALSE,"none",149,14,149,"Changde",111.6794,29.0381,NA
"779","1857A","<U+767D><U+9E64><U+5C71>","<U+5E38><U+5FB7>",FALSE,"Hunan","Changde","none",FALSE,FALSE,"none",149,14,149,"Changde",111.7158,29.1456,NA
"780","1858A","<U+6C38><U+5B9A><U+65B0><U+533A>","<U+5F20><U+5BB6><U+754C>",FALSE,"Hunan","Zhangjiajie","none",FALSE,FALSE,"none",161,109,161,"Zhangjiajie",110.48,29.1389,NA
"781","1859A","<U+7535><U+4E1A><U+5C40>","<U+5F20><U+5BB6><U+754C>",FALSE,"Hunan","Zhangjiajie","none",FALSE,FALSE,"none",161,109,161,"Zhangjiajie",110.4697,29.1242,NA
"782","1860A","<U+672A><U+592E><U+8DEF>","<U+5F20><U+5BB6><U+754C>",FALSE,"Hunan","Zhangjiajie","none",FALSE,FALSE,"none",161,109,161,"Zhangjiajie",110.5594,29.3547,NA
"783","1861A","<U+8881><U+5BB6><U+754C>","<U+5F20><U+5BB6><U+754C>",FALSE,"Hunan","Zhangjiajie","none",FALSE,FALSE,"none",161,109,161,"Zhangjiajie",110.4417,29.315,NA
"784","1862A","<U+7535><U+5B50><U+79D1><U+5927><U+5C27><U+5C71><U+6821><U+533A>","<U+6842><U+6797>",FALSE,"Guangxi","Guilin","none",FALSE,FALSE,"none",69,143,69,"Guilin",110.4144,25.3167,NA
"785","1863A","<U+76D1><U+6D4B><U+7AD9>","<U+6842><U+6797>",FALSE,"Guangxi","Guilin","none",FALSE,FALSE,"none",69,143,69,"Guilin",110.2819,25.2697,NA
"786","1864A","<U+9F99><U+9690><U+8DEF><U+5C0F><U+5B66>","<U+6842><U+6797>",FALSE,"Guangxi","Guilin","none",FALSE,FALSE,"none",69,143,69,"Guilin",110.3089,25.2708,NA
"787","1865A","<U+516B><U+4E2D>","<U+6842><U+6797>",FALSE,"Guangxi","Guilin","none",FALSE,FALSE,"none",69,143,69,"Guilin",110.2869,25.2178,NA
"788","1866A","<U+725B><U+5C3E><U+5CAD><U+6C34><U+5E93>","<U+5317><U+6D77>",FALSE,"Guangxi","Beihai","none",FALSE,FALSE,"none",65,232,65,"Beihai",109.2256,21.5958,NA
"789","1867A","<U+6D77><U+6EE9><U+516C><U+56ED>","<U+5317><U+6D77>",FALSE,"Guangxi","Beihai","none",FALSE,FALSE,"none",65,232,65,"Beihai",109.1436,21.4086,NA
"790","1868A","<U+65B0><U+5E02><U+73AF><U+4FDD><U+5C40>","<U+5317><U+6D77>",FALSE,"Guangxi","Beihai","none",FALSE,FALSE,"none",65,232,65,"Beihai",109.0981,21.4661,NA
"791","1869A","<U+5317><U+6D77><U+5DE5><U+4E1A><U+56ED>","<U+5317><U+6D77>",FALSE,"Guangxi","Beihai","none",FALSE,FALSE,"none",65,232,65,"Beihai",109.1778,21.5233,NA
"792","1870A","<U+67F3><U+4E1C><U+5C0F><U+5B66>","<U+67F3><U+5DDE>",FALSE,"Guangxi","Liuzhou","none",FALSE,FALSE,"none",73,223,73,"Liuzhou",109.4883,24.3898,NA
"793","1871A","<U+73AF><U+4FDD><U+76D1><U+6D4B><U+7AD9>","<U+67F3><U+5DDE>",FALSE,"Guangxi","Liuzhou","none",FALSE,FALSE,"none",73,223,73,"Liuzhou",109.4108,24.3304,NA
"794","1872A","<U+6CB3><U+897F><U+6C34><U+5382>","<U+67F3><U+5DDE>",FALSE,"Guangxi","Liuzhou","none",FALSE,FALSE,"none",73,223,73,"Liuzhou",109.3886,24.3406,NA
"795","1873A","<U+5E02><U+56DB><U+4E2D>","<U+67F3><U+5DDE>",FALSE,"Guangxi","Liuzhou","none",FALSE,FALSE,"none",73,223,73,"Liuzhou",109.4221,24.299,NA
"796","1874A","<U+5E02><U+4E5D><U+4E2D>","<U+67F3><U+5DDE>",FALSE,"Guangxi","Liuzhou","none",FALSE,FALSE,"none",73,223,73,"Liuzhou",109.3957,24.3663,NA
"797","1875A","<U+53E4><U+4EAD><U+5C71>","<U+67F3><U+5DDE>",FALSE,"Guangxi","Liuzhou","none",FALSE,FALSE,"none",73,223,73,"Liuzhou",109.4839,24.3158,NA
"798","1876A","<U+6CB3><U+4E1C><U+5B50><U+7AD9>","<U+4E09><U+4E9A>",FALSE,"Hainan","Sanya","none",FALSE,FALSE,"none",89,17,89,"Sanya",109.5078,18.2489,NA
"799","1877A","<U+6CB3><U+897F><U+5B50><U+7AD9>","<U+4E09><U+4E9A>",FALSE,"Hainan","Sanya","none",FALSE,FALSE,"none",89,17,89,"Sanya",109.4964,18.2681,NA
"800","1878A","<U+5BCC><U+4E50><U+5C71>","<U+7EF5><U+9633>",FALSE,"Sichuan","Mianyang","none",FALSE,FALSE,"none",285,246,285,"Mianyang",104.7778,31.4747,NA
"801","1879A","<U+5E02><U+4EBA><U+5927>","<U+7EF5><U+9633>",FALSE,"Sichuan","Mianyang","none",FALSE,FALSE,"none",285,246,285,"Mianyang",104.7536,31.4539,NA
"802","1880A","<U+9AD8><U+65B0><U+533A><U+81EA><U+6765><U+6C34><U+516C><U+53F8>","<U+7EF5><U+9633>",FALSE,"Sichuan","Mianyang","none",FALSE,FALSE,"none",285,246,285,"Mianyang",104.6717,31.4656,NA
"803","1881A","<U+4E09><U+6C34><U+5382>","<U+7EF5><U+9633>",FALSE,"Sichuan","Mianyang","none",FALSE,FALSE,"none",285,246,285,"Mianyang",104.7283,31.5072,NA
"804","1882A","<U+77F3><U+9A6C><U+4E2D><U+5B66>","<U+5B9C><U+5BBE>",FALSE,"Sichuan","Yibin","none",FALSE,FALSE,"none",293,69,293,"Yibin",104.5969,28.8194,NA
"805","1883A","<U+5E02><U+59D4>","<U+5B9C><U+5BBE>",FALSE,"Sichuan","Yibin","none",FALSE,FALSE,"none",293,69,293,"Yibin",104.6225,28.76611,NA
"806","1884A","<U+5B9C><U+5BBE><U+56DB><U+4E2D>","<U+5B9C><U+5BBE>",FALSE,"Sichuan","Yibin","none",FALSE,FALSE,"none",293,69,293,"Yibin",104.6061,28.7867,NA
"807","1885A","<U+5E02><U+653F><U+5E9C>","<U+5B9C><U+5BBE>",FALSE,"Sichuan","Yibin","none",FALSE,FALSE,"none",293,69,293,"Yibin",104.6417,28.76389,NA
"808","1886A","<U+9EC4><U+91D1><U+5634>","<U+5B9C><U+5BBE>",FALSE,"Sichuan","Yibin","none",FALSE,FALSE,"none",293,69,293,"Yibin",104.5761,28.71583,NA
"809","1887A","<U+6C99><U+576A><U+4E2D><U+5B66>","<U+5B9C><U+5BBE>",FALSE,"Sichuan","Yibin","none",FALSE,FALSE,"none",293,69,293,"Yibin",104.6789,28.7989,NA
"810","1888A","<U+5F04><U+5F04><U+576A>","<U+6500><U+679D><U+82B1>",FALSE,"Sichuan","Panzhihua","none",FALSE,FALSE,"none",290,158,290,"Panzhihua",101.68912,26.57098,NA
"811","1889A","<U+6CB3><U+95E8><U+53E3>","<U+6500><U+679D><U+82B1>",FALSE,"Sichuan","Panzhihua","none",FALSE,FALSE,"none",290,158,290,"Panzhihua",101.5769,26.5928,NA
"812","1890A","<U+70B3><U+8349><U+5C97>","<U+6500><U+679D><U+82B1>",FALSE,"Sichuan","Panzhihua","none",FALSE,FALSE,"none",290,158,290,"Panzhihua",101.7169,26.585,NA
"813","1891A","<U+4EC1><U+548C>","<U+6500><U+679D><U+82B1>",FALSE,"Sichuan","Panzhihua","none",FALSE,FALSE,"none",290,158,290,"Panzhihua",101.7453,26.5017,NA
"814","1893A","<U+4E5D><U+72EE><U+5C71>","<U+6CF8><U+5DDE>",FALSE,"Sichuan","Luzhou","none",FALSE,FALSE,"none",283,209,283,"Luzhou",105.4306,28.9583,NA
"815","1894A","<U+5C0F><U+5E02><U+4E0A><U+7801><U+5934>","<U+6CF8><U+5DDE>",FALSE,"Sichuan","Luzhou","none",FALSE,FALSE,"none",283,209,283,"Luzhou",105.4436,28.9026,NA
"816","1895A","<U+5170><U+7530><U+5BAA><U+6865>","<U+6CF8><U+5DDE>",FALSE,"Sichuan","Luzhou","none",FALSE,FALSE,"none",283,209,283,"Luzhou",105.4322,28.8558,NA
"817","1896A","<U+5E02><U+73AF><U+76D1><U+7AD9>","<U+6CF8><U+5DDE>",FALSE,"Sichuan","Luzhou","none",FALSE,FALSE,"none",283,209,283,"Luzhou",105.4322,28.8833,NA
"818","1897A","<U+5927><U+5858><U+5C71>","<U+81EA><U+8D21>",FALSE,"Sichuan","Zigong","none",FALSE,FALSE,"none",294,330,294,"Zigong",104.7547,29.3628,NA
"819","1898A","<U+76D0><U+9A6C><U+8DEF>","<U+81EA><U+8D21>",FALSE,"Sichuan","Zigong","none",FALSE,FALSE,"none",288,330,288,"Neijiang",104.7214,29.3586,NA
"820","1899A","<U+6A80><U+6728><U+6797><U+8857>","<U+81EA><U+8D21>",FALSE,"Sichuan","Zigong","none",FALSE,FALSE,"none",294,330,294,"Zigong",104.7747,29.3564,NA
"821","1900A","<U+6625><U+534E><U+8DEF>","<U+81EA><U+8D21>",FALSE,"Sichuan","Zigong","none",FALSE,FALSE,"none",294,330,294,"Zigong",104.7692,29.3411,NA
"822","1901A","<U+4E1C><U+5C71><U+516C><U+56ED>","<U+5FB7><U+9633>",FALSE,"Sichuan","Deyang","none",FALSE,FALSE,"none",277,118,277,"Deyang",104.4219,31.1208,NA
"823","1902A","<U+897F><U+5C0F><U+533A>","<U+5FB7><U+9633>",FALSE,"Sichuan","Deyang","none",FALSE,FALSE,"none",277,118,277,"Deyang",104.3883,31.1333,NA
"824","1903A","<U+5E02><U+68C0><U+5BDF><U+9662>","<U+5FB7><U+9633>",FALSE,"Sichuan","Deyang","none",FALSE,FALSE,"none",277,118,277,"Deyang",104.4053,31.1167,NA
"825","1904A","<U+8010><U+706B><U+6750><U+6599><U+5382>","<U+5FB7><U+9633>",FALSE,"Sichuan","Deyang","none",FALSE,FALSE,"none",277,118,277,"Deyang",104.3539,31.1108,NA
"826","1905A","<U+897F><U+5C71><U+98CE><U+666F><U+533A>","<U+5357><U+5145>",FALSE,"Sichuan","Nanchong","none",FALSE,FALSE,"none",286,87,286,"Nanchong",106.056,30.8064,NA
"827","1906A","<U+5357><U+5145><U+5E02><U+59D4>","<U+5357><U+5145>",FALSE,"Sichuan","Nanchong","none",FALSE,FALSE,"none",286,87,286,"Nanchong",106.0789,30.8023,NA
"828","1907A","<U+5357><U+5145><U+70BC><U+6CB9><U+5382>","<U+5357><U+5145>",FALSE,"Sichuan","Nanchong","none",FALSE,FALSE,"none",286,87,286,"Nanchong",106.1031,30.8217,NA
"829","1908A","<U+9AD8><U+576A><U+533A><U+76D1><U+6D4B><U+7AD9>","<U+5357><U+5145>",FALSE,"Sichuan","Nanchong","none",FALSE,FALSE,"none",286,87,286,"Nanchong",106.1064,30.7856,NA
"830","1909A","<U+5609><U+9675><U+533A><U+73AF><U+4FDD><U+5C40>","<U+5357><U+5145>",FALSE,"Sichuan","Nanchong","none",FALSE,FALSE,"none",286,87,286,"Nanchong",106.0642,30.7636,NA
"831","1910A","<U+5E02><U+73AF><U+5883><U+76D1><U+6D4B><U+7AD9>","<U+5357><U+5145>",FALSE,"Sichuan","Nanchong","none",FALSE,FALSE,"none",286,87,286,"Nanchong",106.1087,30.8388,NA
"832","1911A","<U+4E01><U+5B57><U+53E3>","<U+9075><U+4E49>",FALSE,"Guizhou","Zunyi","none",FALSE,FALSE,"none",86,339,86,"Zunyi",106.9222,27.6869,NA
"833","1912A","<U+51E4><U+51F0><U+5C71>","<U+9075><U+4E49>",FALSE,"Guizhou","Zunyi","none",FALSE,FALSE,"none",86,339,86,"Zunyi",106.9242,27.7019,NA
"834","1913A","<U+5FE0><U+5E84>","<U+9075><U+4E49>",FALSE,"Guizhou","Zunyi","none",FALSE,FALSE,"none",86,339,86,"Zunyi",106.8906,27.6486,NA
"835","1914A","<U+821F><U+6C34><U+6865>","<U+9075><U+4E49>",FALSE,"Guizhou","Zunyi","none",FALSE,FALSE,"none",86,339,86,"Zunyi",106.9231,27.6506,NA
"836","1915A","<U+5E72><U+7530><U+575D>","<U+9075><U+4E49>",FALSE,"Guizhou","Zunyi","none",FALSE,FALSE,"none",86,339,86,"Zunyi",106.9178,27.72,NA
"837","1916A","<U+73AF><U+5883><U+76D1><U+6D4B><U+7AD9>","<U+66F2><U+9756>",FALSE,"Yunnan","Qujing","none",FALSE,FALSE,"none",330,161,330,"Qujing",103.7897,25.5035,NA
"838","1917A","<U+70DF><U+5382><U+529E><U+516C><U+533A>","<U+66F2><U+9756>",FALSE,"Yunnan","Qujing","none",FALSE,FALSE,"none",330,161,330,"Qujing",103.8,25.5364,NA
"839","1918A","<U+6C14><U+8C61><U+7AD9>","<U+54B8><U+9633>",TRUE,"Shaanxi","Xianyang","neighbor2",FALSE,FALSE,"Fenwei",242,39,242,"Xianyang",108.7197,34.3956,"Fenwei"
"840","1919A","<U+4E2D><U+534E><U+5C0F><U+533A>","<U+54B8><U+9633>",TRUE,"Shaanxi","Xianyang","neighbor2",FALSE,FALSE,"Fenwei",242,39,242,"Xianyang",108.6761,34.3181,"Fenwei"
"841","1920A","<U+5E08><U+8303><U+5B66><U+9662>","<U+54B8><U+9633>",TRUE,"Shaanxi","Xianyang","neighbor2",FALSE,FALSE,"Fenwei",242,39,242,"Xianyang",108.7233,34.3617,"Fenwei"
"842","1921A","<U+4E2D><U+533B><U+5B66><U+9662>","<U+54B8><U+9633>",TRUE,"Shaanxi","Xianyang","neighbor2",FALSE,FALSE,"Fenwei",242,39,242,"Xianyang",108.7369,34.3164,"Fenwei"
"843","1922A","<U+515A><U+6821>","<U+94DC><U+5DDD>",TRUE,"Shaanxi","Tongchuan","neighbor2",FALSE,FALSE,"Fenwei",239,297,239,"Tongchuan",109.0656,35.0994,"Fenwei"
"844","1923A","<U+738B><U+76CA><U+533A><U+653F><U+5E9C>","<U+94DC><U+5DDD>",TRUE,"Shaanxi","Tongchuan","neighbor2",FALSE,FALSE,"Fenwei",239,297,239,"Tongchuan",109.0697,35.0697,"Fenwei"
"845","1924A","<U+65B0><U+533A><U+7BA1><U+59D4><U+4F1A>","<U+94DC><U+5DDD>",TRUE,"Shaanxi","Tongchuan","neighbor2",FALSE,FALSE,"Fenwei",242,297,242,"Xianyang",108.9344,34.9058,"Fenwei"
"846","1925A","<U+65B0><U+533A><U+5170><U+829D><U+516C><U+53F8>","<U+94DC><U+5DDD>",TRUE,"Shaanxi","Tongchuan","neighbor2",FALSE,FALSE,"Fenwei",240,297,240,"Weinan",108.9589,34.8731,"Fenwei"
"847","1926A","<U+67A3><U+56ED>","<U+5EF6><U+5B89>",FALSE,"Shaanxi","Yan'an","neighbor2",FALSE,FALSE,"none",243,56,243,"Yan'an",109.4131,36.6275,NA
"848","1927A","<U+5EF6><U+5927><U+533B><U+9644><U+9662>","<U+5EF6><U+5B89>",FALSE,"Shaanxi","Yan'an","neighbor2",FALSE,FALSE,"none",243,56,243,"Yan'an",109.4761,36.6028,NA
"849","1928A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+5EF6><U+5B89>",FALSE,"Shaanxi","Yan'an","neighbor2",FALSE,FALSE,"none",243,56,243,"Yan'an",109.4824,36.5767,NA
"850","1929A","<U+767E><U+7C73><U+5927><U+9053>","<U+5EF6><U+5B89>",FALSE,"Shaanxi","Yan'an","neighbor2",FALSE,FALSE,"none",243,56,243,"Yan'an",109.5056,36.6106,NA
"851","1930A","<U+5E99><U+6C9F><U+6751>","<U+5B9D><U+9E21>",TRUE,"Shaanxi","Baoji","none",FALSE,FALSE,"Fenwei",236,68,236,"Baoji",107.1586,34.3708,"Fenwei"
"852","1931A","<U+7AF9><U+56ED><U+6C9F>","<U+5B9D><U+9E21>",TRUE,"Shaanxi","Baoji","none",FALSE,FALSE,"Fenwei",236,68,236,"Baoji",107.0708,34.3017,"Fenwei"
"853","1932A","<U+4E09><U+9646><U+533B><U+9662>","<U+5B9D><U+9E21>",TRUE,"Shaanxi","Baoji","none",FALSE,FALSE,"Fenwei",236,68,236,"Baoji",107.1906,34.3672,"Fenwei"
"854","1933A","<U+76D1><U+6D4B><U+7AD9>","<U+5B9D><U+9E21>",TRUE,"Shaanxi","Baoji","none",FALSE,FALSE,"Fenwei",236,68,236,"Baoji",107.1431,34.3547,"Fenwei"
"855","1934A","<U+6280><U+5DE5><U+5B66><U+6821>","<U+5B9D><U+9E21>",TRUE,"Shaanxi","Baoji","none",FALSE,FALSE,"Fenwei",236,68,236,"Baoji",107.1186,34.3739,"Fenwei"
"856","1935A","<U+9648><U+4ED3><U+73AF><U+4FDD><U+5C40>","<U+5B9D><U+9E21>",TRUE,"Shaanxi","Baoji","none",FALSE,FALSE,"Fenwei",236,68,236,"Baoji",107.3906,34.3528,"Fenwei"
"857","1936A","<U+6587><U+7406><U+5B66><U+9662>","<U+5B9D><U+9E21>",TRUE,"Shaanxi","Baoji","none",FALSE,FALSE,"Fenwei",236,68,236,"Baoji",107.2058,34.3497,"Fenwei"
"858","1937A","<U+4E09><U+8FEA><U+5C0F><U+5B66>","<U+5B9D><U+9E21>",TRUE,"Shaanxi","Baoji","none",FALSE,FALSE,"Fenwei",236,68,236,"Baoji",107.2386,34.3622,"Fenwei"
"859","1938A","<U+519C><U+79D1><U+6240>","<U+6E2D><U+5357>",TRUE,"Shaanxi","Weinan","neighbor2",FALSE,FALSE,"Fenwei",240,151,240,"Weinan",109.5293,34.5101,"Fenwei"
"860","1939A","<U+65E5><U+62A5><U+793E>","<U+6E2D><U+5357>",TRUE,"Shaanxi","Weinan","neighbor2",FALSE,FALSE,"Fenwei",240,151,240,"Weinan",109.5049,34.5004,"Fenwei"
"861","1940A","<U+4F53><U+80B2><U+9986>","<U+6E2D><U+5357>",TRUE,"Shaanxi","Weinan","neighbor2",FALSE,FALSE,"Fenwei",240,151,240,"Weinan",109.4636,34.493,"Fenwei"
"862","1941A","<U+9AD8><U+65B0><U+4E00><U+5C0F>","<U+6E2D><U+5357>",TRUE,"Shaanxi","Weinan","neighbor2",FALSE,FALSE,"Fenwei",240,151,240,"Weinan",109.4266,34.5021,"Fenwei"
"863","1942A","<U+5E02><U+79D1><U+59D4>","<U+91D1><U+660C>",FALSE,"Gansu","Jinchang","none",FALSE,FALSE,"none",33,328,33,"Jinchang",102.1878,38.5247,NA
"864","1943A","<U+65B0><U+5DDD><U+82D1>","<U+91D1><U+660C>",FALSE,"Gansu","Jinchang","none",FALSE,FALSE,"none",33,328,33,"Jinchang",102.1725,38.5339,NA
"865","1944A","<U+516C><U+53F8><U+4E8C><U+62DB>","<U+91D1><U+660C>",FALSE,"Gansu","Jinchang","none",FALSE,FALSE,"none",33,328,33,"Jinchang",102.1708,38.5061,NA
"866","1945A","<U+6C14><U+8C61><U+5C40>","<U+5609><U+5CEA><U+5173>",FALSE,"Gansu","Jiayuguan","none",FALSE,FALSE,"none",32,34,32,"Jiayuguan",98.2908,39.7711,NA
"867","1946A","<U+9152><U+94A2><U+8010><U+6750><U+516C><U+53F8>","<U+5609><U+5CEA><U+5173>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","1947A","<U+6C99><U+6E56><U+65C5><U+6E38><U+533A>","<U+77F3><U+5634><U+5C71>",FALSE,"Ningxia Hui","Shizuishan","none",FALSE,FALSE,"none",222,258,222,"Shizuishan",106.3394,38.817,NA
"869","1948A","<U+5927><U+6B66><U+53E3><U+9EC4><U+6CB3><U+4E1C><U+8857>","<U+77F3><U+5634><U+5C71>",FALSE,"Ningxia Hui","Shizuishan","none",FALSE,FALSE,"none",222,258,222,"Shizuishan",106.3717,39.0153,NA
"870","1949A","<U+60E0><U+519C><U+5357><U+5927><U+8857>","<U+77F3><U+5634><U+5C71>",FALSE,"Ningxia Hui","Shizuishan","none",FALSE,FALSE,"none",222,258,222,"Shizuishan",106.7704,39.2282,NA
"871","1950A","<U+7EA2><U+679C><U+5B50><U+9547><U+60E0><U+65B0><U+8857>","<U+77F3><U+5634><U+5C71>",FALSE,"Ningxia Hui","Shizuishan","none",FALSE,FALSE,"none",222,258,222,"Shizuishan",106.7096,39.1292,NA
"872","1951A","<U+957F><U+5F81><U+65B0><U+6751>","<U+514B><U+62C9><U+739B><U+4F9D>",FALSE,"Xinjiang Uygur","Karamay","none",FALSE,FALSE,"none",304,78,304,"Karamay",84.8861,45.6033,NA
